SET	PDB_ID	CLUSTER_ID
TEST	6y57_D4	1162
TEST	4pmi_A	719
TEST	1hwq_A	2740
TEST	5dv7_B	767
TEST	6z1p_Aa	1015
VAL	5a2t_Z	2096
VAL	6b48_M	2633
VAL	3e5c_A	1736
VAL	3e5f_A	1736
VAL	3e5e_A	1736
VAL	2om7_M	666
VAL	1jgq_D	666
VAL	486d_E	666
VAL	3tra_A	666
VAL	1jgp_D	666
VAL	4v42_AD	666
VAL	1jgo_D	666
VAL	1vtq_A	666
VAL	2tra_A	666
VAL	486d_A	666
VAL	1tjz_A	965
VAL	7ofw_C	2699
VAL	4z31_F	886
VAL	4z31_E	886
VAL	4w5n_B	2025
VAL	6cas_W	118
VAL	4dr5_W	118
VAL	6cao_W	118
VAL	4dr4_W	118
VAL	6caq_W	118
VAL	1oq0_A	2055
VAL	6kj6_H	2226
VAL	4v77_A2	1521
VAL	6h9h_E	1953
VAL	6c63_C	1233
VAL	6c65_C	1233
VAL	6c64_D	1233
VAL	4gpw_B	1097
VAL	6og7_4	2350
VAL	1mme_A	94
VAL	359d_A	94
VAL	6pom_A	1277
VAL	7d7v_A	2743
VAL	6o7e_H	2138
VAL	6zmw_7	2058
VAL	1vfg_C	1369
VAL	1vfg_D	1369
VAL	2om7_G	1994
VAL	2ann_B	671
VAL	2anr_B	671
VAL	6wdl_4	43
VAL	6wd9_4	43
VAL	7ssd_4	2113
VAL	3hhn_C	452
VAL	3r1l_C	452
VAL	3r1h_C	452
VAL	3ivk_M	452
VAL	3ivk_C	452
VAL	3hhn_E	452
VAL	3r1h_F	452
VAL	3r1l_F	452
VAL	6p71_H	1070
VAL	7ki3_F	1700
VAL	5c3e_U	991
VAL	4v5p_CX	1215
VAL	4v5p_AX	1215
VAL	4v5s_AX	1215
VAL	4v5r_CX	1215
VAL	4v5r_AX	1215
VAL	4v5s_CX	1215
VAL	4uyk_R	382
VAL	4uyj_R	382
VAL	4uyj_S	382
VAL	7mq9_L2	179
VAL	7mqa_L2	179
VAL	4wr6_4L	2074
VAL	1uts_B	1671
VAL	7a9w_B	723
VAL	3j0l_1	2461
VAL	1jtw_A	1845
VAL	7m8e_2	1890
VAL	6c66_N	960
VAL	6gfw_F	1423
VAL	1urn_R	2343
VAL	6x26_P	2568
VAL	5flx_z	677
VAL	4ujd_BC	677
VAL	5a2q_3	677
VAL	4ujc_AC	677
VAL	6ogi_4	2124
VAL	1u9s_A	1724
VAL	6jbq_G	1976
VAL	4a36_U	44
VAL	4a36_S	44
VAL	1t4l_A	464
VAL	2lup_A	464
VAL	7adc_L	2602
VAL	5xpa_C	1381
VAL	6f41_X	1735
VAL	7a5h_24	432
VAL	7a5i_X	432
VAL	7dn3_X	1581
VAL	6zym_2	1127
VAL	6zvi_d	110
VAL	5lzx_3	110
VAL	7n31_Dt	110
VAL	6q8y_m	110
VAL	6sv4_nc	110
VAL	6r7q_3	110
VAL	3jai_3	110
VAL	7st6_7	110
VAL	3jag_3	110
VAL	6z6n_CC	110
VAL	6gz5_Bw	110
VAL	6i7o_nb	110
VAL	5lzt_3	110
VAL	6zvh_x	110
VAL	5lzv_3	110
VAL	6zmi_CC	110
VAL	6ip5_zu	110
VAL	6ztn_AZ	110
VAL	6sv4_nb	110
VAL	5lzy_3	110
VAL	6z6l_CC	110
VAL	6zme_CC	110
VAL	5lzz_3	110
VAL	5lzu_3	110
VAL	7k50_6	110
VAL	3jah_3	110
VAL	7k53_6	110
VAL	6zm7_CC	110
VAL	5lzs_3	110
VAL	3jbv_V	110
VAL	6t7t_7	110
VAL	6i7o_m	110
VAL	6r6g_3	110
VAL	6zmo_CC	110
VAL	5lzw_3	110
VAL	7qv2_x	110
VAL	6r5q_3	110
VAL	7osm_PSIT	188
VAL	4v6w_BC	188
VAL	6okk_g	188
VAL	4v4j_2	188
VAL	4v4i_0	188
VAL	7n2c_Dt	188
VAL	6yst_w	188
VAL	4v4z_AD	188
VAL	7pjz_v	188
VAL	3jbp_7	188
VAL	4ug0_S6	188
VAL	3j7a_7	188
VAL	7pjy_v	188
VAL	4v4x_AD	188
VAL	5t2c_An	188
VAL	4v4y_AD	188
VAL	4v6x_BC	188
VAL	5mwi_A	1870
VAL	5xwy_B	2238
VAL	7kqn_E	2329
VAL	7uga_A	2036
VAL	1o9m_B	1280
VAL	2f4u_B	1280
VAL	2zko_C	1229
VAL	2zko_D	1229
VAL	3j0l_c	940
VAL	3j0q_c	940
VAL	3j0p_c	940
VAL	3j0o_c	940
VAL	6tqo_K	2009
VAL	5gap_V	554
VAL	5zwo_I	554
VAL	5gan_V	554
VAL	5nrl_4	554
VAL	4v78_A2	1643
VAL	4f8v_B	2023
VAL	1h38_E	2390
VAL	7eni_B	1214
VAL	7enr_B	1214
VAL	1osw_A	1497
VAL	5vh8_B	2707
VAL	6ztj_AV	2287
VAL	4v9d_AX	2410
VAL	7mkn_T	896
VAL	7mko_T	896
VAL	5a8l_P	2237
VAL	2kx8_A	1694
VAL	4a3g_T	1939
VAL	2awq_A	1781
VAL	4v6k_BB	207
VAL	4v6l_AB	207
VAL	4s20_O	2718
VAL	4tna_A	18
VAL	7st7_5	18
VAL	1ehz_A	18
VAL	6lvr_B	18
VAL	1jgp_B	18
VAL	1evv_A	18
VAL	1sz1_F	18
VAL	4v7d_BV	18
VAL	2azx_D	18
VAL	1tn1_A	18
VAL	1zo1_F	18
VAL	4v4v_AW	18
VAL	4v4v_AU	18
VAL	1tn2_A	18
VAL	1fcw_A	18
VAL	3wfs_B	18
VAL	1fcw_B	18
VAL	6ugg_B	18
VAL	6ugg_A	18
VAL	3wfr_A	18
VAL	7n2u_Pt	18
VAL	4v4v_AV	18
VAL	4v4w_AW	18
VAL	1zo3_B	18
VAL	1mj1_D	18
VAL	4v4w_AU	18
VAL	4tra_A	18
VAL	7qgh_u	18
VAL	7ssn_5	18
VAL	6tna_A	18
VAL	7qg8_A	18
VAL	4v4y_AB	18
VAL	4v42_AB	18
VAL	3l0u_A	18
VAL	3wfq_A	18
VAL	1fcw_D	18
VAL	1zo3_A	18
VAL	6lvr_D	18
VAL	486d_C	18
VAL	4v4w_AV	18
VAL	1fcw_E	18
VAL	7ssl_5	18
VAL	1fcw_C	18
VAL	1tra_A	18
VAL	4v66_AA	18
VAL	7aqc_P	18
VAL	1jgo_B	18
VAL	3wfq_B	18
VAL	7lv0_5	18
VAL	5axm_P	18
VAL	1jgq_B	18
VAL	4v49_AW	18
VAL	1i9v_A	18
VAL	5uyk_Y	18
VAL	3deg_A	18
VAL	3wfr_B	18
VAL	4v72_A1	18
VAL	3wfs_A	18
VAL	7eqj_A	18
VAL	1sz1_E	18
VAL	5xlp_K	1542
VAL	4qil_D	791
VAL	4qil_C	791
VAL	5u9b_B	1224
VAL	7trc_B	495
VAL	7bgb_B	495
VAL	5gmk_N	938
VAL	6ny1_D	2691
VAL	4woi_DV	417
VAL	6xwj_A	2530
VAL	1t0k_D	1705
VAL	4erd_D	1493
VAL	5xtm_D	1990
VAL	7aoh_N	1983
VAL	3sn2_B	2198
VAL	7q0j_T	2131
VAL	5w66_T	2005
VAL	2qwy_B	644
VAL	2qwy_A	644
VAL	2qwy_C	644
VAL	5ibb_4L	463
VAL	5e81_4L	463
VAL	6aas_A	2400
VAL	7lva_A	851
VAL	5g4v_A	2521
VAL	2f8s_C	63
VAL	2f8t_C	63
VAL	1msw_N	1591
VAL	4v6p_AC	934
VAL	5vsu_I	48
VAL	6aso_I	48
VAL	7pks_P	811
VAL	2hvy_E	2130
VAL	7d80_X	2014
VAL	4v8m_AB	2044
VAL	1m82_A	696
VAL	2d17_A	1397
VAL	4k4w_F	888
VAL	4k4w_B	888
VAL	6g1s_Y	1358
VAL	6h61_Y	1358
VAL	7nga_X	1358
VAL	5v2r_B	1743
VAL	4rwp_B	1947
VAL	5fj4_H	167
VAL	4c4w_D	167
VAL	7lh5_AW	2742
VAL	6hko_S	936
VAL	6hlq_S	936
VAL	6hlr_S	936
VAL	5gmk_E	261
VAL	5lj5_V	261
VAL	5wsg_E	261
VAL	6exn_6	261
VAL	6j6g_E	261
VAL	6j6h_E	261
VAL	6bk8_6	261
VAL	6j6q_E	261
VAL	5mq0_6	261
VAL	5mps_6	261
VAL	5lj3_V	261
VAL	7b9v_6	261
VAL	6j6n_E	261
VAL	6tz2_N	2639
VAL	6ny1_C	1439
VAL	6sqn_Z	1325
VAL	6sqq_ZZZ	1325
VAL	1c04_E	215
VAL	1mms_C	215
VAL	1mms_D	215
VAL	3j0d_A	215
VAL	1hc8_D	215
VAL	5d8h_A	215
VAL	6prv_D	215
VAL	6prv_A	215
VAL	1hc8_C	215
VAL	1y39_D	215
VAL	1qa6_D	215
VAL	6prv_B	215
VAL	1y39_C	215
VAL	6prv_C	215
VAL	1oln_C	215
VAL	1qa6_C	215
VAL	2lbl_A	2715
VAL	1yne_A	958
VAL	1mfk_A	2451
VAL	6ted_N	246
VAL	6gmh_N	246
VAL	3e2e_N	2000
VAL	1xsg_A	2359
VAL	2nue_C	2089
VAL	6nuo_QX	1322
VAL	6swe_4	2303
VAL	6oj2_XX	2053
VAL	7elp_B	34
VAL	7elq_B	34
VAL	7elq_A	34
VAL	7els_B	34
VAL	7elr_A	34
VAL	7elr_B	34
VAL	7elp_A	34
VAL	7els_A	34
VAL	3p49_A	194
VAL	6wll_A	194
VAL	6wlm_A	194
VAL	5h0r_H	2669
VAL	1fl8_A	2062
VAL	6sy6_D	409
VAL	6sy4_C	409
VAL	4k31_B	1299
VAL	4k31_C	1299
VAL	2ppb_X	2678
VAL	2ppb_G	2678
VAL	6z9t_K	2413
VAL	6exn_I	2749
VAL	2f4t_A	1390
VAL	7nky_N	555
VAL	6j4w_N	555
VAL	6i84_N	555
VAL	6a5p_N	555
VAL	6a5o_N	555
VAL	6i84_T	555
VAL	6a5o_T	555
VAL	4wzj_VVVV	342
VAL	4wzj_YY	342
VAL	4wzj_X	342
VAL	4wzj_VV	342
VAL	4wzj_XXX	342
VAL	7q7z_C	49
VAL	7q7y_C	49
VAL	7q7x_C	49
VAL	7q81_C	49
VAL	7q80_C	49
VAL	7q82_C	49
VAL	1s77_T	2728
VAL	7eqg_M	1814
VAL	7rdy_P	507
VAL	7re1_P	507
VAL	7re2_P	507
VAL	7rdx_P	507
VAL	7re3_Q	507
VAL	7re0_P	507
VAL	7rdz_P	507
VAL	7re3_P	507
VAL	4v8j_CY	2627
VAL	7vg2_C	853
VAL	7mlw_F	2211
VAL	4k4w_G	2283
VAL	6tqn_K	794
VAL	7eia_D	2534
VAL	5b2p_B	476
VAL	5b2q_B	476
VAL	5b2o_B	476
VAL	6zqb_D4	257
VAL	6lqp_3A	257
VAL	6lqr_3A	257
VAL	6lqu_3A	257
VAL	6zqa_D4	257
VAL	5wyk_3A	257
VAL	6lqq_3A	257
VAL	5wyj_3A	257
VAL	5wlc_L2	257
VAL	6ke6_3A	257
VAL	6lqv_3A	257
VAL	7d5s_3A	257
VAL	7d63_3A	257
VAL	6f41_Y	1879
VAL	7das_C	612
VAL	7da7_C	612
VAL	2a9x_2	1837
VAL	3slm_B	1375
VAL	3jcm_E	1541
VAL	4v6f_C1	2057
VAL	2a04_C	504
VAL	2a04_A	504
VAL	6xzr_IN1	113
VAL	6xzq_I	113
VAL	6xzp_IN1	113
VAL	6xzg_IN1	113
VAL	4v8f_CD	64
VAL	4wr6_3L	64
VAL	1wz2_C	64
VAL	4v8e_BD	64
VAL	4v8f_BD	64
VAL	4wq1_3K	64
VAL	4wq1_3L	64
VAL	4wu1_3K	64
VAL	2zzm_B	64
VAL	4wra_3K	64
VAL	4wra_3L	64
VAL	1h3e_B	64
VAL	4wr6_3K	64
VAL	4v8d_AD	64
VAL	1wz2_D	64
VAL	4v8e_DD	64
VAL	4wu1_3L	64
VAL	4v8d_CD	64
VAL	3j5y_D	64
VAL	6xxb_A	2480
VAL	2qkb_C	912
VAL	4qik_C	1171
VAL	6ymw_N	1697
VAL	4z7k_C	2047
VAL	2jq7_B	2608
VAL	2m21_A	1852
VAL	5uz6_E	2380
VAL	1fyo_A	1794
VAL	6asx_B	1882
VAL	4v1o_N	1055
VAL	4v1n_N	1055
VAL	6mdz_C	173
VAL	6nit_C	173
VAL	6mfr_C	173
VAL	2n0r_A	1385
VAL	4y7n_T	1484
VAL	5kpy_A	1754
VAL	5wti_E	1668
VAL	3c7r_B	538
VAL	3c5d_B	538
VAL	1xpf_B	209
VAL	1xpf_A	209
VAL	2oe6_B	294
VAL	2oe5_B	294
VAL	2oe8_B	294
VAL	1zci_A	994
VAL	1zci_C	994
VAL	1zci_B	994
VAL	1zci_D	994
VAL	1aju_A	1658
VAL	1zev_B	218
VAL	3gm7_G	218
VAL	3how_1	1349
VAL	7abh_Z	1530
VAL	6j6h_B	1095
VAL	406d_A	1039
VAL	406d_E	1039
VAL	6jbf_B	2006
VAL	4knq_B	2474
VAL	1ntb_A	565
VAL	1nta_A	565
VAL	2euy_A	1957
VAL	1j2b_D	1036
VAL	1j2b_C	1036
VAL	1tbk_A	1987
VAL	7k4l_A	2663
VAL	6bjg_D	226
VAL	6bjv_D	226
VAL	6bjg_C	226
VAL	6bjv_C	226
VAL	5c4a_S	1102
VAL	2oe8_A	260
VAL	2oe6_A	260
VAL	2oe5_A	260
VAL	5ibb_4K	2114
VAL	7re1_T	438
VAL	7re0_T	438
VAL	7re2_T	438
VAL	7re3_T	438
VAL	6xez_T	438
VAL	7rdz_T	438
VAL	7rdx_T	438
VAL	7re3_U	438
VAL	7rdy_T	438
VAL	2b7g_A	1125
VAL	2noq_D	1429
VAL	2pn4_B	386
VAL	2pn4_D	386
VAL	6ope_XX	1651
VAL	2g1g_A	720
VAL	4qqb_P	116
VAL	4qqb_C	116
VAL	3iqp_A	680
VAL	4b5r_A	680
VAL	3gx2_A	680
VAL	3iqn_A	680
VAL	3gx3_A	680
VAL	5fk5_A	680
VAL	5fk1_A	680
VAL	5fkh_A	680
VAL	5fk3_A	680
VAL	7eaf_A	680
VAL	3gx7_A	680
VAL	4aob_A	680
VAL	5fjc_A	680
VAL	3iqr_A	680
VAL	3gx6_A	680
VAL	2ydh_A	680
VAL	5fk2_A	680
VAL	3gx5_A	680
VAL	2gis_A	680
VAL	5fke_A	680
VAL	5fkf_A	680
VAL	2ygh_A	680
VAL	5fk6_A	680
VAL	5fk4_A	680
VAL	5fkd_A	680
VAL	5fkg_A	680
VAL	2nbz_A	1165
VAL	5o9z_Y	1004
VAL	7q0k_T	522
VAL	7py0_T	522
VAL	7py8_T	522
VAL	7py1_T	522
VAL	6l0y_A	2063
VAL	2kuw_A	1921
VAL	3j45_1	1453
VAL	3j46_1	1453
VAL	6xas_T	2173
VAL	3h3v_T	1389
VAL	4qjh_A	1801
VAL	5di4_B	2501
VAL	6kon_G	1596
VAL	6flq_N	2133
VAL	1ato_A	1444
VAL	5el6_4L	1489
VAL	5mqf_Y	1691
VAL	4q0b_F	2151
VAL	4wq1_4K	993
VAL	4frg_B	422
VAL	4frg_X	422
VAL	4frn_A	422
VAL	4frn_B	422
VAL	7oob_N	2182
VAL	3zc0_O	491
VAL	3zc0_M	491
VAL	3zc0_N	491
VAL	4w29_AV	2573
VAL	5uym_V	170
VAL	6wd8_4	170
VAL	6wd6_4	170
VAL	5amq_B	496
VAL	5amr_B	496
VAL	3e3j_T	2172
VAL	5f5h_D	577
VAL	5f5h_C	577
VAL	5vi5_P	2622
VAL	6wpi_C	313
VAL	6wpi_B	313
VAL	4kr7_M	513
VAL	4kr9_M	513
VAL	7l49_C	1572
VAL	2m12_A	2317
VAL	4w29_CV	2462
VAL	3j46_3	2405
VAL	3izz_E	282
VAL	2om7_C	282
VAL	7oi8_z	622
VAL	7a5g_24	622
VAL	7a5g_C	622
VAL	7a5k_24	622
VAL	7a5k_FE	622
VAL	7a5j_G	622
VAL	7a5f_C	622
VAL	7a5f_24	622
VAL	7a5j_x	622
VAL	7oid_z	622
VAL	7a5i_94	622
VAL	7oia_z	622
VAL	7a5i_99	622
VAL	1d4r_B	1351
VAL	6ez0_A	1029
VAL	6uu6_111	105
VAL	6utz_111	105
VAL	6utv_111	105
VAL	6uu5_111	105
VAL	6oxa_XX	1857
VAL	6kut_V	1720
VAL	6kur_V	1720
VAL	6kuu_V	1720
VAL	6nwy_XX	1136
VAL	6osi_XX	1136
VAL	6kop_H	2527
VAL	5g4u_E	531
VAL	4uje_AX	707
VAL	4cxh_x	707
VAL	4cxg_x	707
VAL	7c7l_C	661
VAL	7l49_E	661
VAL	7l48_E	661
VAL	4wsb_V	1156
VAL	4v9k_CV	345
VAL	4v9k_AV	345
VAL	6koq_G	2202
VAL	6bk8_i	1934
VAL	7eln_J	295
VAL	7we6_T	295
VAL	7elm_T	295
VAL	7jzw_M	295
VAL	7jzy_M	295
VAL	7elm_J	295
VAL	7eln_T	295
VAL	7we6_J	295
VAL	7jzz_M	295
VAL	7jzx_M	295
VAL	4e48_D	2080
VAL	3agv_S	2148
VAL	2b2g_S	1286
VAL	7nwh_hh	2152
VAL	4e5c_B	2010
VAL	2ljj_A	1435
VAL	7ofz_C	1118
VAL	3jb9_P	976
VAL	6gtf_B	1590
VAL	2npz_C	1179
VAL	5t3k_D	983
VAL	1t0d_D	983
VAL	6kqg_H	590
VAL	5e17_H	590
VAL	6kqn_H	590
VAL	6kqh_H	590
VAL	1kh6_A	2337
VAL	7q80_F	704
TRAIN	6n7p_r	900
TRAIN	7aoz_N	2385
TRAIN	2qux_R	107
TRAIN	2qux_F	107
TRAIN	2qux_I	107
TRAIN	2qux_C	107
TRAIN	4v6p_AB	137
TRAIN	4v6n_BB	137
TRAIN	4v6o_AB	137
TRAIN	4v74_A1	1175
TRAIN	4xln_O	230
TRAIN	4xlr_R	230
TRAIN	4xlr_O	230
TRAIN	5vi5_O	230
TRAIN	4xln_R	230
TRAIN	2ply_E	266
TRAIN	2uwm_C	266
TRAIN	7jsw_4	781
TRAIN	6ovy_G	115
TRAIN	6ow3_G	115
TRAIN	4wqs_X	782
TRAIN	4v9c_AX	2615
TRAIN	6gaw_AV	2590
TRAIN	6gb2_AV	2590
TRAIN	6gaz_AV	2590
TRAIN	6je4_D	1261
TRAIN	6je4_H	1261
TRAIN	6je4_N	1261
TRAIN	6je4_R	1261
TRAIN	6me0_B	2307
TRAIN	6qnr_3K	164
TRAIN	6qnr_3L	164
TRAIN	4wsm_3K	164
TRAIN	6ovr_H	298
TRAIN	5vo8_H	298
TRAIN	6oy7_H	298
TRAIN	4x4o_B	899
TRAIN	4x4o_D	899
TRAIN	6ufj_C	193
TRAIN	5k7d_A	193
TRAIN	6ufk_A	193
TRAIN	5ktj_C	193
TRAIN	5k7e_A	193
TRAIN	6ufj_A	193
TRAIN	5ktj_A	193
TRAIN	5k7c_A	193
TRAIN	6ufk_C	193
TRAIN	6r47_A	193
TRAIN	4cxg_c	1143
TRAIN	4cxh_c	1143
TRAIN	1m5o_A	2553
TRAIN	6pcq_J	53
TRAIN	6i7v_DB	53
TRAIN	6xhx_1B	53
TRAIN	6yef_B	53
TRAIN	7nsq_B	53
TRAIN	7st2_2	53
TRAIN	5gad_B	53
TRAIN	6zto_BB	53
TRAIN	5hd1_2B	53
TRAIN	5tcu_C	53
TRAIN	4u1u_DB	53
TRAIN	7jsz_2	53
TRAIN	6czr_1B	53
TRAIN	5j4b_1B	53
TRAIN	3j3v_B	53
TRAIN	4z3s_1B	53
TRAIN	1vvj_RB	53
TRAIN	6osi_RB	53
TRAIN	4v79_BB	53
TRAIN	5wit_1B	53
TRAIN	6enu_B	53
TRAIN	4v9a_BB	53
TRAIN	4wsd_1J	53
TRAIN	7asn_B	53
TRAIN	4wu1_16	53
TRAIN	6oxi_RB	53
TRAIN	6gzq_B1	53
TRAIN	4v50_DA	53
TRAIN	4wq1_1J	53
TRAIN	5jvh_Y	53
TRAIN	7pju_B	53
TRAIN	4w4g_RB	53
TRAIN	1vy4_DB	53
TRAIN	5ib8_16	53
TRAIN	4v9p_EB	53
TRAIN	4u24_DB	53
TRAIN	5hau_1B	53
TRAIN	7p7s_B	53
TRAIN	5njt_V	53
TRAIN	6qnq_1J	53
TRAIN	5j3c_RB	53
TRAIN	6lkq_u	53
TRAIN	6bok_FB	53
TRAIN	4tub_RB	53
TRAIN	4p6f_RB	53
TRAIN	7o1c_BB	53
TRAIN	6ztp_BB	53
TRAIN	4v52_DA	53
TRAIN	4woi_CB	53
TRAIN	6ys3_a	53
TRAIN	7md7_2B	53
TRAIN	6xhw_1B	53
TRAIN	4v6m_B7	53
TRAIN	3j5l_B	53
TRAIN	6wqq_2	53
TRAIN	4v6f_AB	53
TRAIN	4wt1_16	53
TRAIN	4wr6_16	53
TRAIN	6fxc_AB	53
TRAIN	4v7c_BB	53
TRAIN	7lv0_2	53
TRAIN	6c4i_B	53
TRAIN	4wra_16	53
TRAIN	4v8a_AB	53
TRAIN	7k52_2	53
TRAIN	5x8t_B	53
TRAIN	4v8u_DB	53
TRAIN	6osk_3	53
TRAIN	7qv1_B	53
TRAIN	7qgh_O	53
TRAIN	6s0k_B	53
TRAIN	7o19_BB	53
TRAIN	6ope_RB	53
TRAIN	4wf1_BB	53
TRAIN	4v67_BB	53
TRAIN	4v89_BB	53
TRAIN	5vpo_RB	53
TRAIN	4v7t_BB	53
TRAIN	4wf9_Y	53
TRAIN	5j4c_2B	53
TRAIN	5ndk_16	53
TRAIN	4u27_BB	53
TRAIN	4yzv_RB	53
TRAIN	5f8k_1B	53
TRAIN	3ja1_LB	53
TRAIN	5jte_BB	53
TRAIN	5h5u_B	53
TRAIN	5kpv_28	53
TRAIN	5ady_A	53
TRAIN	6bu8_02	53
TRAIN	4wsm_1J	53
TRAIN	6hma_B	53
TRAIN	4v6d_DB	53
TRAIN	4v5b_CA	53
TRAIN	5o2r_B	53
TRAIN	6wdb_2	53
TRAIN	4v5k_BB	53
TRAIN	6vwl_3	53
TRAIN	7oig_3	53
TRAIN	5u4i_B	53
TRAIN	4wqf_AB	53
TRAIN	5x8p_B	53
TRAIN	4v4z_BB	53
TRAIN	6ord_YB	53
TRAIN	7ryh_B	53
TRAIN	4v5p_DB	53
TRAIN	5j5b_CB	53
TRAIN	6wde_2	53
TRAIN	4wro_16	53
TRAIN	6wru_2	53
TRAIN	6n1d_A5S	53
TRAIN	5kps_29	53
TRAIN	5hau_2B	53
TRAIN	4v51_DB	53
TRAIN	5dm7_Y	53
TRAIN	4v9c_BB	53
TRAIN	4v71_BB	53
TRAIN	5nwy_O	53
TRAIN	4wzo_16	53
TRAIN	5it8_DB	53
TRAIN	4v5d_DB	53
TRAIN	4v5j_BB	53
TRAIN	4v5g_DB	53
TRAIN	4u1u_BB	53
TRAIN	7st6_2	53
TRAIN	1vy7_BB	53
TRAIN	7p7r_B	53
TRAIN	7a0s_Y	53
TRAIN	6vyy_d	53
TRAIN	5ndj_16	53
TRAIN	4v8o_BB	53
TRAIN	6gxp_B	53
TRAIN	7n2v_5	53
TRAIN	4z3s_2B	53
TRAIN	4v57_BA	53
TRAIN	6xqd_2B	53
TRAIN	7d6z_B	53
TRAIN	5v8i_2B	53
TRAIN	4v6n_AA	53
TRAIN	6zu1_BB	53
TRAIN	4v6c_DB	53
TRAIN	4v4j_x	53
TRAIN	4v8u_BB	53
TRAIN	7ssw_2	53
TRAIN	6xii_d	53
TRAIN	7rqb_2B	53
TRAIN	5hkv_Y	53
TRAIN	4v7z_BB	53
TRAIN	4lfz_RB	53
TRAIN	4v9o_CB	53
TRAIN	4w2i_DB	53
TRAIN	4l47_RB	53
TRAIN	7aso_C	53
TRAIN	4wq1_16	53
TRAIN	6i7v_CB	53
TRAIN	6nd6_2B	53
TRAIN	4v5k_DB	53
TRAIN	4v6z_BB	53
TRAIN	6vyq_d	53
TRAIN	4wfb_Y	53
TRAIN	6osi_YB	53
TRAIN	4v9c_DB	53
TRAIN	4v49_B9	53
TRAIN	6gxo_B	53
TRAIN	4v9j_DB	53
TRAIN	4v7s_DB	53
TRAIN	6cae_2B	53
TRAIN	2zjq_Y	53
TRAIN	4v6y_BB	53
TRAIN	4w2g_BB	53
TRAIN	7b5k_B	53
TRAIN	4v8f_DB	53
TRAIN	6og7_2	53
TRAIN	5d8b_AD	53
TRAIN	7oii_3	53
TRAIN	4v83_BB	53
TRAIN	4v9r_DB	53
TRAIN	4v7m_DB	53
TRAIN	4v7l_BB	53
TRAIN	6osq_3	53
TRAIN	6bok_C	53
TRAIN	4v51_BB	53
TRAIN	4v7d_AB	53
TRAIN	4v7y_BB	53
TRAIN	4tub_YB	53
TRAIN	7as9_B	53
TRAIN	5j7l_DB	53
TRAIN	6o3m_YB	53
TRAIN	4v57_DA	53
TRAIN	5hcp_1B	53
TRAIN	4wra_1J	53
TRAIN	6oxa_RB	53
TRAIN	4v7t_DB	53
TRAIN	3jbv_a	53
TRAIN	6szs_B	53
TRAIN	5imq_E	53
TRAIN	4v74_BB	53
TRAIN	4u26_BB	53
TRAIN	5zeb_B	53
TRAIN	7rqe_1B	53
TRAIN	7mt7_B	53
TRAIN	7rq9_2B	53
TRAIN	4v7w_DB	53
TRAIN	6v3d_B	53
TRAIN	4wro_1J	53
TRAIN	6wd0_2	53
TRAIN	4v9s_BB	53
TRAIN	4w29_BB	53
TRAIN	5jc9_DB	53
TRAIN	4v52_BA	53
TRAIN	6ztj_BB	53
TRAIN	5j5b_DB	53
TRAIN	6xdr_d	53
TRAIN	6gc4_B	53
TRAIN	4v7p_BB	53
TRAIN	6nwy_RB	53
TRAIN	5lzc_B	53
TRAIN	6xhy_1B	53
TRAIN	6spf_B	53
TRAIN	4wt8_Cs	53
TRAIN	7s1h_J	53
TRAIN	6v39_B	53
TRAIN	4v85_BB	53
TRAIN	6gsk_1J	53
TRAIN	6ndk_YB	53
TRAIN	7qg8_O	53
TRAIN	6om6_3	53
TRAIN	7s1j_J	53
TRAIN	2zjp_Z	53
TRAIN	6xhv_2B	53
TRAIN	5czp_RB	53
TRAIN	5zep_B	53
TRAIN	5wit_2B	53
TRAIN	4v7v_DB	53
TRAIN	4lnt_RB	53
TRAIN	5j8b_B	53
TRAIN	5l3p_B	53
TRAIN	5uyn_02	53
TRAIN	7nsp_B	53
TRAIN	4v5m_BB	53
TRAIN	5uyk_02	53
TRAIN	4v9l_BB	53
TRAIN	4v5j_DB	53
TRAIN	4v5p_BB	53
TRAIN	7m4v_B	53
TRAIN	4xej_A5S	53
TRAIN	4v67_DB	53
TRAIN	4v54_DA	53
TRAIN	4wqy_CB	53
TRAIN	6of1_1B	53
TRAIN	5jc9_CB	53
TRAIN	5el4_16	53
TRAIN	4v65_BA	53
TRAIN	4v7j_BB	53
TRAIN	4v6l_BA	53
TRAIN	6gc0_B	53
TRAIN	5ju8_BB	53
TRAIN	6n9e_2B	53
TRAIN	4tua_YB	53
TRAIN	4v9r_BB	53
TRAIN	5vpp_RB	53
TRAIN	4v8c_BB	53
TRAIN	6o90_B	53
TRAIN	7rqa_1B	53
TRAIN	6ddd_2	53
TRAIN	4v8d_DB	53
TRAIN	7asp_3	53
TRAIN	5hcq_2B	53
TRAIN	4v73_BB	53
TRAIN	5mdw_3	53
TRAIN	5j8a_CB	53
TRAIN	4v6o_BA	53
TRAIN	4p70_YB	53
TRAIN	7bl4_B	53
TRAIN	6gwt_B	53
TRAIN	5el6_1J	53
TRAIN	6vz2_d	53
TRAIN	5d8b_WC	53
TRAIN	6vyu_d	53
TRAIN	5zlu_X	53
TRAIN	6wdk_2	53
TRAIN	6xhx_2B	53
TRAIN	6cfk_1B	53
TRAIN	4wqr_1J	53
TRAIN	4v66_BA	53
TRAIN	4v90_BB	53
TRAIN	4w2e_B	53
TRAIN	4v7s_BB	53
TRAIN	5f8k_2B	53
TRAIN	5hcp_2B	53
